,DZQV_CD8_naive,DZQV_CD8_CM,DZQV_CD8_EM,DZQV_CD8_TE,DZQV_MAIT,DZQV_VD2+,DZQV_VD2-,DZQV_TFH,DZQV_Treg,DZQV_Th1,DZQV_Th1/Th17,DZQV_Th17,DZQV_Th2,DZQV_CD4_naive,DZQV_Progenitor,DZQV_B_naive,DZQV_B_NSM,DZQV_B_Ex,DZQV_B_SM,DZQV_Plasmablasts,DZQV_C_mono,DZQV_I_mono,DZQV_NC_mono,DZQV_NK,DZQV_pDC,DZQV_mDC,DZQV_Neutrophils,DZQV_Basophils,925L_CD8_naive,925L_CD8_CM,925L_CD8_EM,925L_CD8_TE,925L_MAIT,925L_VD2+,925L_VD2-,925L_TFH,925L_Treg,925L_Th1,925L_Th1/Th17,925L_Th17,925L_Th2,925L_CD4_naive,925L_CD4_TE,925L_Progenitor,925L_B_naive,925L_B_NSM,925L_B_Ex,925L_B_SM,925L_Plasmablasts,925L_C_mono,925L_I_mono,925L_NC_mono,925L_NK,925L_pDC,925L_mDC,925L_Neutrophils,925L_Basophils,9JD4_CD8_naive,9JD4_CD8_CM,9JD4_CD8_EM,9JD4_CD8_TE,9JD4_MAIT,9JD4_VD2+,9JD4_VD2-,9JD4_TFH,9JD4_Treg,9JD4_Th1,9JD4_Th1/Th17,9JD4_Th17,9JD4_Th2,9JD4_CD4_naive,9JD4_CD4_TE,9JD4_Progenitor,9JD4_B_naive,9JD4_B_NSM,9JD4_B_Ex,9JD4_B_SM,9JD4_Plasmablasts,9JD4_C_mono,9JD4_I_mono,9JD4_NC_mono,9JD4_NK,9JD4_pDC,9JD4_mDC,9JD4_Neutrophils,9JD4_Basophils,G4YW_CD8_naive,G4YW_CD8_CM,G4YW_CD8_EM,CYFZ_PBMC,FY2H_PBMC,FLWA_PBMC,453W_PBMC,684C_PBMC,CZJE_PBMC,G4YW_CD8_TE,G4YW_MAIT,G4YW_VD2+,G4YW_VD2-,G4YW_TFH,G4YW_Treg,G4YW_Th1,G4YW_Th1/Th17,G4YW_Th17,G4YW_Th2,G4YW_CD4_naive,G4YW_Progenitor,G4YW_B_naive,G4YW_B_NSM,G4YW_B_Ex,G4YW_B_SM,G4YW_Plasmablasts,G4YW_C_mono,G4YW_I_mono,G4YW_NC_mono,G4YW_NK,G4YW_pDC,G4YW_mDC,G4YW_Neutrophils,G4YW_Basophils,DZQV_PBMC,925L_PBMC,9JD4_PBMC,G4YW_PBMC,4DUY_PBMC,36TS_PBMC,CR3L_PBMC
ENSG00000142687,5.9896763066635375,6.315975009656867,5.652048141591564,5.479932494997216,5.663684728504628,4.871118275419164,6.017502886731192,6.732318061962566,5.949137413437631,6.543275007972568,6.394835783466673,6.171998606921788,5.827706322365038,5.897478353810819,5.438463496073048,6.317875067848423,5.815150114394,5.848030456338585,5.008122592596012,3.658475200441571,6.600925095299335,5.481465254301506,5.037219492288934,5.750944416036759,5.051561745354441,5.212330114888935,7.569111752862684,6.8739397361579275,6.631258106326923,6.266680396029835,6.230184564462772,6.253962858167131,5.922077008109579,6.280987185987209,6.369544863066363,5.32975580318919,5.4876908538544,6.56847738907168,6.517655555042945,6.423953317031355,5.934195964058728,6.447022706156906,6.570671639321529,6.525600361295376,5.619511202081548,5.885337030057609,5.065607594464806,5.374367987382253,3.7783123226304878,6.37779306197101,5.619230813356969,5.211097646487096,6.398566659189309,4.800735513893405,4.976139876911932,7.11585465128229,6.537075452086559,6.003307871678831,6.370663504072638,6.401230659890238,6.183399112441195,5.945470501115698,6.212490626561541,6.121476061811349,6.83712377532757,6.211898804528929,5.90545396617703,6.518871382442062,6.372624773714798,6.424063183888293,6.332319284405933,6.124157301192063,6.0366709342208456,5.776090113913631,5.1179727098115535,6.1758045302205336,6.010725691924505,4.627687671142096,6.394360549042928,5.163015404847031,5.248297289535054,6.190355056900412,4.445750933432165,5.056744435378204,6.807881280904319,6.5576680500948,6.282852111474526,6.185238856257829,6.142346346092761,5.599135540758856,5.3529945182758185,5.7827310645344445,5.800547166386441,5.499668257273906,5.9471026032681635,5.854521503714581,5.737960755521895,5.4239518384174215,5.89523298149979,6.314144462682482,5.456599453249637,6.293894844748596,6.013714084142567,6.365860652879076,6.134444638737744,5.72994445275887,5.993130463734675,5.672519142387891,5.6607116054722155,5.56085677176217,5.544639131153312,4.408567923962786,6.981727496349027,5.349007921432152,5.36202305400774,5.811106200401921,5.29224700649308,5.590568397674917,7.426576594759078,6.7063629835303455,5.738512103193923,5.641443541212121,5.439584244102034,5.6046272651398485,5.602852467215361,5.076139658998358,5.470895054101407
ENSG00000020129,3.8457361160972767,4.445861353899529,3.9421887713672397,3.20036012067537,4.28225519347,3.801105356117308,3.6653277300452607,4.2078351582997175,4.058216040337992,4.634823825678785,4.936875157449141,4.837552955229027,4.449086296486281,3.814800079359269,4.0393818939611945,3.2696837090922606,3.562966124453963,2.9649011312049063,3.562508649407325,2.9366255023288583,3.6571788864284693,4.063781617840582,2.9751485105796305,3.69372445991509,2.695684090236159,3.255722634303658,1.1324077232365852,1.2282171728780789,4.453970597291684,4.171918069850645,4.050253361876824,4.629047762846533,4.041713463839942,4.088470084745354,4.59270991281785,4.294684997930562,4.358299478855845,4.935905075800476,4.480686880643424,4.832095553873354,3.8444819700702886,3.8593738664402935,4.252434809858644,4.077448106869335,3.4382305641386948,3.4233182473342865,2.7704973465823297,3.9491903258632006,1.889904923673366,3.665106773431416,3.377760949126728,3.461891544910116,3.982022479545483,2.5914015253856877,3.0780340421365,0.12664279540851064,1.1685322890128247,4.325573503840522,4.735248450852646,4.3275106088367,4.3084684936948054,3.6986172204814287,4.613226933919245,3.6104856968727717,4.699405989815812,4.150731879894908,4.4454529281094235,4.518392876698086,5.044805447392645,4.106782302395799,4.630480027439079,4.258585555482751,3.549251948540354,3.483695069416182,3.7809260004397878,4.153127028925807,3.3574074463703867,2.6411714346322546,3.3728225837599943,3.2614733469970947,3.792482347701728,3.713954201257316,2.586459001299587,3.089018415661869,0.34617400607873344,1.2331100709730305,4.4725904461047525,4.352041659679536,4.47619229710834,3.5841351183587653,3.0041565424140586,3.589724423450865,3.490037492835048,3.557460086718395,3.0348706967074124,3.780342858558826,3.792172356700818,3.367117453358097,3.838092749811806,4.032804029693068,4.300080955716606,4.308945035010305,4.327878968368055,4.038315278886268,4.048343616389904,4.3088279890321965,3.825515987186734,3.2933584175495008,3.3464053696233553,2.9901176729417016,3.777495780494304,2.6094273405510395,3.72102173236529,3.237377098110862,3.547377890024973,3.6408543407269627,3.365016377894102,3.7915477990440825,0.37392990257448766,1.250332227269815,3.8831165668577623,3.328706661782431,2.8942460033308715,3.3436542675725853,3.5469665465490055,3.57199152340807,2.877988211624909
ENSG00000116819,1.2898816691509742,1.409195395276386,1.2333911280942746,0.7479063757261768,0.505982365250468,0.708964999911642,1.7173770242137447,0.42164180525642364,0.841662413067115,0.3627829413488673,0.4594505047033059,0.9026216028253918,1.7379419682435417,0.5884899024009995,1.2889313918295557,0.473248689875913,1.6117531190848378,0.0,0.6164997949894838,0.0,0.8042022827488247,0.0,0.8509010121575682,1.6404774842586518,0.0,0.9164315475700201,0.07576002168883308,1.2641400482563487,0.33946922363596194,0.0,0.0,0.8912037386699916,0.0,0.6121127767667774,0.28482324906320944,0.09558650293588686,1.230166115323199,0.9127387612949751,0.34590613976592055,0.15959689595583212,0.5652023302789304,0.0,0.0,0.2637868155103256,0.0,0.6315224752269568,0.0,0.7999816655521839,0.0,0.9804106988387535,0.7307234178936133,0.8021998357426007,1.4566432127210716,0.8947262038232286,0.6981998053172184,0.0,0.8350808413600114,0.9716329407962341,1.0308939773802104,1.2011633404150674,0.7031237400043681,0.0,1.3292556578527828,0.187846276157662,0.2709175954252816,0.0,0.31711648265453474,0.5286773293080888,0.0,0.8454378620754743,1.546951240778271,0.9198625237785101,0.5990073189836892,0.2028188933110485,0.13824828673969314,1.2614706390127821,0.8061829778106189,0.31429396483076705,1.0619420547878065,0.19466830075706676,0.08084400794619248,1.0156973748164453,0.6837063342075961,0.49924636658261473,0.1693734659265137,1.6573930568718391,1.0421890462657841,0.40766491602802446,0.0,0.8391356459219307,0.2895216998370259,1.5251718578550748,1.4244545470274574,0.0,0.7618077833051212,0.8673477402789147,0.6066070981438879,0.0,0.7198642056087866,0.5037161049046031,0.3939026916412258,0.0,0.7554311354561948,0.9827172806923318,0.2653600782946832,0.20717944682556766,1.5419806293710043,0.8963524591996122,0.08121430662695467,0.44912605742389267,0.4961657523326222,0.26230445796072643,1.3367518305901374,0.43037627498960324,1.3263762727163364,1.5975168723437474,1.10976171661533,0.2762274565581577,0.0,2.13380351657648,0.3662511444632563,0.4978953845325612,1.1172960856572416,1.2433034869181379,0.8810803759347304,0.42054168788143736,0.3766604571690678
ENSG00000126067,4.62974012196663,4.920053625215797,5.989398133189202,5.887236702875661,4.861298361667982,5.795765129869149,5.544609335469021,4.931377657438583,4.535715195456749,4.7877453558197125,4.779803911992486,5.261428890278058,4.95051273948112,4.76461314276593,5.528614449056996,4.7020701516543175,4.3656253554218845,4.999196375419112,5.001666251860803,4.1486936895385105,4.958658035574317,5.470659850090693,5.419823694547483,5.391824761362814,5.451559295176276,5.3986397286564065,3.209347148170535,4.014356185733626,4.75419270393819,4.366888688706895,5.410618910643191,4.738903454566296,4.909401583933343,4.800644203235409,5.035368776464092,4.790067196746873,4.2366020600608065,4.299083290864523,4.607677110749205,5.195527530232726,4.4855066884352945,4.486186618201888,5.176856502983695,4.8691227275529245,4.537355090874336,4.168530443787545,4.67402420645798,4.5361610983109,4.353648072732555,5.316749635796408,5.238840730403561,5.098097792537482,4.95340028161684,5.678140938672886,5.511090680391227,2.122401711846236,4.228565523394196,4.9383201413570585,4.702506839263706,4.998981638979006,5.314495694328593,5.205490263841133,5.528755394514163,5.390982656098902,4.962379202447539,5.125052196112901,5.236499889239844,5.146667032752068,4.669514386606291,5.066059474940456,4.65768973274563,4.635884378860531,5.628249254640967,4.639912825035163,4.717056719292941,4.925552303644868,4.547660813418064,4.412479408266788,5.235151858151066,5.471671638129482,5.471438186542168,5.273122712921695,5.410479844714686,5.464516998248177,3.5677267466101794,4.844848097025324,4.233336669883124,5.1370308817399515,5.375108957143468,5.586969455842153,4.963119417842918,5.107942661570157,5.183767165584034,5.242151640917381,5.503630821895873,5.37280830863942,5.081832146003375,5.2682648265202365,5.18525445912807,4.701374392666338,5.36496631830804,5.4179874975806905,5.236576422370031,4.8702759356182765,4.904097239988826,4.583194717799199,5.617620561000997,4.592232766722112,4.6045701299161665,4.965879383984743,5.074880875266776,4.400690251558405,5.2596012936308245,5.57373927469444,5.5204829095916175,5.059148446503369,5.50888433527574,5.291844797370868,3.6576022797253973,4.758868651368488,5.118972209690539,5.1109974988274685,5.0980792593700786,5.1261762310432495,4.822542534412122,5.3141327494871655,4.877677511491924
ENSG00000142686,3.3240213687374225,3.832583219021934,3.8078546262887114,4.234262180018376,4.323485364757078,4.410596389656141,4.547335687362911,3.817635535714851,4.013802570632516,4.402103415011908,4.486305701705887,4.556575946093286,4.373752599384436,4.024124611369122,4.984226124620473,4.09117876213778,3.7250583592038695,3.882789756652196,4.373879246743624,2.3502878996741976,3.773235756884991,3.969396145992905,4.687078609906105,4.848177232164946,2.8690701030906913,3.441038544596324,4.384464901917931,4.535608830067632,4.329882067854314,4.489541651191189,5.203130664608776,4.256386472336913,3.898409599751694,4.457420937417102,4.527007572908493,4.526769951354816,4.187733705881271,4.52761086943843,4.5779061225117195,3.9622186181064416,3.96453864353759,4.285655962904913,4.626676256556663,4.448724566930984,4.342678472889083,4.65768973274563,3.512051122424092,3.6751599089440563,1.9739653397759773,3.843319609390647,4.038292185919404,4.3207222193560195,5.491785704867343,4.021480615769193,3.473921955054604,4.571531198413532,4.473068631705739,4.006611306976506,4.461102864967568,5.311415923366897,5.00323342085898,4.182697858554639,4.910137811276771,4.212471288283164,4.391586272050881,4.878661590800588,4.82678794208359,4.872296883127013,5.328352517395961,4.924193021049451,4.368400994680936,4.658839846700268,4.973133665330571,4.108456711246559,4.757140620767076,4.711085167130722,4.868650964155561,2.2972207691673745,3.605674481696137,3.231364818936913,3.7800360239534165,4.8484501822200565,3.3006274813740273,3.806463267135571,3.7827440363952003,4.147725491765524,3.8586446811569495,3.372252861972713,3.992592614253547,2.958929883754549,3.915416686411861,4.087422954424301,4.010275881445388,4.069028430900542,3.094072194708692,3.741115303477801,3.5524742148649797,4.169803168716961,4.699074060516294,4.429562406083123,4.214686694040879,3.7329572736577736,3.628286005517671,4.437918154720405,4.174236219055718,3.6936854363809197,4.732735801689068,4.104036346685344,3.938698872416408,3.516892603668431,4.147370202017642,1.849856383562251,3.4229689642263788,4.17442080066383,4.324338986796411,5.294734689732921,3.91591378804628,3.870677392931115,4.112191347105614,4.637341758949647,3.1395644491453925,4.44307880434854,3.929545131689247,3.661594561039856,4.072316271074308,3.144638666907703,4.033030006343469
ENSG00000092853,0.4369858487876672,0.8956779834656149,1.8213512719362914,0.5457311942617484,0.6559580911257168,1.3745109257683912,1.2467911334936055,2.468124500918025,0.9822273401013702,0.6314256217428723,1.4617695123781724,0.5192620942427121,0.6719201405332252,0.6652435817477939,1.5893847897510058,0.4143228275746517,1.7264591363601676,0.873946242953802,0.9487892078132625,2.5540371013466663,0.6612798723091542,1.0514709464389564,1.2575296535881715,0.651935699038205,0.6584665172643597,1.1305026091103774,0.8492290829794479,1.2097652659741032,0.6923870234728927,0.5832591153777884,1.3046664006028792,0.39756532193192956,0.6519770160242275,1.564394652511745,0.7253816920083467,1.098123064654808,2.026438897836535,0.5893809543338471,1.9441237958599562,0.5685507005616977,0.6306598778264559,0.6322840385196417,0.8117357058527661,1.562662011890391,0.7858802729247587,0.9363021111760149,0.8043485128517306,0.4837492344433152,1.2675519777354756,0.45420959077861167,1.1051704978405088,0.994442869864094,0.778895690791357,1.110229592423189,1.1563966165976653,0.8139440975551514,0.7850298739983126,1.0048292647266788,0.6461700319379754,1.5575095913984869,1.3407217684467259,0.5033619661724638,0.5886491619725593,1.7000334868112557,0.7736934117225561,0.7511071810405752,1.308809353970358,1.0626398282864633,0.418446884032011,0.7309850746680634,0.5424115988357563,0.9069152173937778,1.1025842312384584,0.7700517895202479,1.0625293124047512,1.3475057888969428,1.3809455041625902,1.2974631988194938,0.8844377211773812,0.7431969670684796,1.3750060577744276,1.1751419607200466,1.3513818287985409,0.918699929261087,0.9697454451207185,0.9670955484914505,0.7421976948995135,1.1011693217451988,1.426109069441958,0.5550848079492052,0.4808224427990999,0.7676692039308834,0.6504888585636114,1.6792738004779868,1.3390609713799684,1.1913984116192684,0.802559687326548,0.6390626424120744,1.7033873491629419,1.4544343967640294,0.6690920936172723,1.3216100898549086,1.0138338287563988,0.8175004697296737,1.1562224988833079,0.33677810457940843,0.6695066766713701,0.9287917463583458,0.7535009939523953,1.6484557790090268,0.6740981243665601,0.9711730728795043,0.7901739877116479,0.8783039463001892,0.7527366045736141,0.7766927402359065,0.5371101574573739,1.2134598931021545,0.44161839394440067,1.122765472354816,1.1418120534598488,0.7620757727949711,0.659594892315824,0.6037960463804831,1.9222732167754413,1.3300076041508428,0.9492450575925044
ENSG00000134698,2.7615469774850885,3.292192773901891,4.377697796985968,3.221394555749162,3.8269348490248953,3.208206650523989,3.968188464822007,2.885697349369537,2.2332361852526885,1.9120289700958482,3.678769414775501,3.5219917005186088,4.102454057038622,2.0913951860117,3.6396211521630315,2.8276660095501396,2.261253983797284,3.564668385712189,2.7844208528232217,1.2789719862494566,4.327532165525357,3.7380652299519985,4.024576773765381,3.65784233414328,2.7801672924665426,4.099974306380845,5.4174005683937985,5.132009194192368,1.4761431630098336,3.7873488760559453,3.7526565470959588,3.7901881702920255,4.107764855626684,4.392801674833297,4.154305329675167,2.415742444223187,2.9396854585749903,4.160857278595525,3.678053871311915,3.6563098721461893,2.4716635102270534,2.412372365067612,4.072628918455213,4.223657316320862,4.089132854617721,2.30881517745304,2.1897802892022926,1.6871848354192398,1.1255783700140536,5.097398000268931,4.171876128765751,3.8152024111871277,4.36934503251211,3.1716055634581415,4.197656267173777,6.168798257560268,5.021933607463174,1.7675675136062654,3.534982919305867,4.282503560932406,3.706296254426328,4.655185222065484,4.178634179407091,3.762476388046985,2.9342428447885993,3.0468315253827565,3.5765233472201143,4.430227055444832,3.5399888200293153,2.7091084122732596,2.2913059125429345,4.44759704830191,3.9125968884692033,3.1835547967034215,2.8646913090569917,3.2643322474294405,2.4094075015762426,1.568198017324869,5.200755431595587,4.365839486425889,4.284930861489661,4.112752669242245,3.393191019226733,4.591154585439625,6.182906580603505,5.623131459364565,0.24204147580612762,2.929862941346729,3.488437884923426,3.800889548707989,3.7890197257891622,4.318172203003027,3.9334193909826385,4.281075049277474,3.779721981207073,3.952778980956854,4.465218320294526,4.426164769116003,4.115155044293677,3.720813629903526,2.2787906466129417,3.121827724604377,4.188578955733152,4.091408727294507,2.740782959852007,1.8339789643980553,3.7630715768154817,2.9992550163696916,3.127910567455217,3.2748386238885687,2.7845039829295666,2.1504719424525733,5.350058714301094,4.1062126207195,4.745359434260952,3.7659420380536948,2.119726349331589,4.3351838067242845,6.288190582546855,4.909524954612488,3.4098878165716457,4.2700646637347885,3.9000552901874275,4.087496786616652,3.659190469050295,3.716393944987691,3.3532023086294545
ENSG00000092847,3.348314581385473,3.102360828296844,3.042812408593767,2.7232824025566886,3.3969399612115954,3.0791671319457636,3.4989648886876736,2.978783206849661,3.197659506471155,3.3930330967774656,2.806369430930834,3.702838145981434,3.212696950243862,3.0812475811174806,4.137659260831192,2.9498673215423654,3.0360672064353307,3.0784305113133574,3.1104430938867553,1.7396424824064367,3.7863663486943433,4.28749150334385,4.249278458190745,3.1160737594463788,3.2221723935651685,2.8584377298204613,2.425506570247086,3.446152590367328,4.007327652677047,3.0480286263444087,3.2482797917455497,3.2018424096178033,3.14972923810322,3.2528178486774966,3.540488629681614,2.9213420650491346,3.376269543023188,3.650743883402875,3.5682978719148415,3.683045129775744,2.6522937402791036,3.2361296411643807,3.7542743333524995,4.470497820043502,3.4976382943002142,3.026842542989335,2.8966429292923817,3.1922967602979613,2.4068386739564267,3.685611082289033,4.207744514980082,4.49101929829675,3.6368913857153915,3.5805676160244535,3.1654682118395736,3.084341548625451,3.295677480494954,3.093085171419697,3.428065992060903,3.4395214139980386,3.6489899640441408,3.1732841701037735,3.4220216949840534,3.4835593126056037,3.3299707334801885,3.575977644549542,3.3656155578182148,3.234006133061612,3.454173260528216,3.5857132281300754,2.7418897554458894,3.0056784387414432,4.264287878721684,3.064130964678293,3.1452812709769664,3.0418912781980594,3.5228689196497003,2.1543693487551283,3.7275570456348937,3.793895882548878,4.131658045282816,3.227186252308117,3.505865529945788,3.3551809408847584,3.0453699254857693,3.2203531740334936,3.3602041242907843,2.938485289732966,3.4530104726755892,3.0998695755293744,3.238871218101931,3.2741350862420684,3.30685716312115,3.7183397046796403,3.1647605384839146,2.9808899267160514,3.129800645493557,2.832854984091452,3.0873333323415646,3.0240233430338272,3.030448734858001,2.7195335007685753,3.2400196535876056,3.0593211481985665,2.627996639949783,2.9416828980262903,3.841447606571637,3.111645662785268,2.871809748719369,2.3007797453211016,2.7004816666639555,1.8038320560501717,3.6127551113769414,3.7601378959482874,4.046335117770763,3.282937975143911,3.0709577064605145,2.965443352855632,2.700957441778306,2.9947136696073695,2.7998768411571415,3.3364295069028684,2.9558632885729743,3.2774239207502096,3.195270421523254,3.309011706210366,3.3927509905324174
ENSG00000126070,5.129305687688911,5.380954886615985,4.57890346623461,5.452804286194374,5.411938352242724,4.094225342506692,5.4619986422110856,5.065613668718202,4.799007085024615,5.544162635527992,4.692421060931405,5.106774431232572,4.144165989209314,4.841937604448954,4.836505278403759,4.496523706918253,4.780753077005537,4.774976771406596,4.142669113715027,3.861893745661165,4.788235763880405,4.574075827646837,4.238713500347075,4.5875690182368265,4.047225142664311,4.266078434616209,4.759870238446657,5.504153824386062,5.650365063363719,5.1384940118595495,4.53535688075531,4.475173816129447,5.4531932491484465,4.864132646301201,4.585947756360892,4.585329139119059,4.488226415379419,4.945105743761044,5.09904717246138,4.7602731167829955,4.745896557139565,4.912704894137613,5.084482126481174,5.215856398979516,4.800966145920492,4.4254760895597585,4.091441745487176,4.838380530127144,2.4526729175220416,4.49353974262016,4.444806188513034,5.043928184783037,5.5118160202850595,3.315209859760372,2.9343891160862974,4.562386961283719,5.995908446117216,5.002612247865903,5.150484940437063,5.021728535314644,4.8374513301828275,4.446788684627176,4.882843546565563,4.882470893784086,5.426855803070468,5.097724068599812,4.541771092072665,4.6256449686102945,5.310857042194521,4.597596186402061,5.248968156404675,5.4508956778346045,5.215917731832248,5.227459608889298,4.699862302636429,4.191002739752167,5.000711253637973,3.6636030743309775,4.27604472907703,5.23387924265532,5.547290336635046,5.428865969547818,4.647278182650409,4.47278472812104,5.038039412304568,5.601673996477331,5.430691392012324,4.742514949886483,5.322968263619829,3.752926990809235,4.5328972873182884,3.7868703433879647,4.691000705185321,4.619903686452926,4.4108816069118255,5.289754768089144,4.976764995586294,5.182880824625204,5.079192055040887,5.5458231967889295,5.007433687918486,4.669559171442879,5.165367711205689,5.5377262640622105,5.25847294466956,5.057601552272559,4.971867233115068,4.572693778355449,5.121340799781154,4.057804077266581,4.560044679173562,3.295450620351329,4.600580789200576,4.610781548011143,4.572364989710235,4.89717409880835,4.621723373710381,4.462012388843909,4.720629518447659,5.53921636263324,3.7520458020869056,4.56875412309549,4.856188950819037,4.218545606506561,4.344503285971432,4.053960017219138,4.494368053162226
ENSG00000116863,4.473981681775213,4.708584557137925,5.176494321862042,4.612323007546887,4.589613697747352,4.201233928311801,4.616822286681633,4.748681270154443,5.1047224452752635,4.783178984804516,5.011594033581659,4.626053587724111,4.750188427127541,4.588588722156938,5.8704362360264914,4.125634572063609,4.685514114983755,4.506938281339524,4.417670268212279,4.28936234047694,5.230798632436211,5.2247811943955895,5.421331034388655,5.409092182468965,4.90303344826314,5.967982430619526,4.418385622964298,3.944530523305641,3.2908460621722226,3.1401553161395626,4.764170967323547,4.717868312732663,4.537376835870081,4.67770554931293,4.84568574239028,4.876531680396564,4.949408866777455,3.9587870074795766,3.88662818145682,5.068597728314383,5.009109749479063,4.069092036752504,4.3764084727628445,5.047542751042206,3.4412497398027733,4.623720572086819,4.573901624653192,4.910128214901675,3.5742226360891993,4.649632702327385,4.63741897154888,5.431465845813465,3.8869110198101455,5.38403944256942,4.922597484278631,4.888066179967779,4.4824804650873,4.730058413604253,5.095527835278713,4.98807567278071,4.627128194849664,5.176474375326174,4.843772849540284,5.4896296334605275,4.9920886090139955,5.415974946418097,4.955907913297792,5.032025884570298,5.303744223789681,5.736169187061711,4.997459522930621,5.469270616350332,5.508460345835774,4.776898830941953,4.507344322242554,4.172335493271816,4.8545293256664905,3.739070392796514,5.9530207331784775,5.837360497370103,5.859969548221026,5.315080709860998,5.68055784748129,6.185565291819195,5.438056597577419,5.020066544664939,4.080308031758857,4.608531319731587,4.979339445678211,4.803759164609337,5.505138271449914,5.45926110823847,5.067371972595,5.74829752506006,4.938290497339657,4.615016016286356,4.674234647793698,4.528139946076458,4.558818643223163,5.076883989861249,4.928318205015356,4.861488943041649,5.062881552266736,4.943143055016342,4.902155603118433,4.503291484228355,5.4856812085551985,4.950286432729337,4.82284229655682,5.177838083085577,5.347445975793103,3.484963029221292,5.578721387012049,5.758009959976293,5.997732737321876,4.817147396633595,5.578289656163171,6.184684954093453,5.350762424006282,4.456011002551327,5.144393129633011,5.0192882588485075,5.420933721101935,5.329421435417177,5.761389003236041,4.614921816384859,4.980893581542026
ENSG00000054116,6.638074995971451,6.436856928493418,6.595338516295516,6.351809255289415,5.819395353468217,6.2533911194481195,6.331059613272258,6.411991040434414,6.308252920976081,6.547904902847455,6.407057114541003,6.515987497185585,6.017968037878966,6.672024160399163,6.309130101863776,6.030281292222638,6.3832983802085,5.8652273575036356,6.203126223515849,4.9380819838743095,6.057733194630115,5.7866387012326825,5.363229540835711,6.212853920118398,6.5009617188284095,6.820723738651529,4.868080939296581,5.618974618262492,5.538536922067273,5.911465981370076,6.627076894568901,6.453256008425142,6.318343778622486,6.255400156425524,5.824013600956978,6.85269890884045,7.11849698644047,5.613404940068408,5.386551624249744,5.714117180799228,6.247703005034293,5.91986852884729,5.653961534456101,5.989897517442801,5.144327863526767,6.075169644165406,6.113293204501403,6.488633194343733,4.711165251718426,6.365365871428792,6.074481928583309,6.094411116923246,5.78665856370562,6.962178260960147,6.381078878142135,4.931296900106027,6.528549597020633,6.226201596929942,5.953721771837368,6.259397351974929,6.034206909799316,6.655442709812602,5.846757084150878,6.510365038939049,6.482643994343236,6.423171893614245,6.285328417574454,6.151695960573312,6.071708404208821,6.510956509160832,6.311524131609543,6.304430848625836,6.479574958362532,6.188293501861213,5.821686748092799,5.40325715435488,5.76454406510316,4.729359655000736,6.357044332965367,6.706670754023698,6.580206942405573,6.266944741331452,6.469120269097074,6.706834972722996,6.006386240613441,6.64882895033839,6.012265846268779,6.478728208377671,6.764758678018856,6.5008084253710035,6.597435736284074,6.673607019186868,6.682540235207386,6.693484727244398,6.749401442437212,6.561093153862711,6.132768270830674,6.230663390846052,6.383955662344498,6.14456443911543,6.434067495060065,6.286625456954016,6.576738148098281,6.023607332273418,6.49494548268683,6.15841580120736,6.41227293819449,6.016888497072989,6.112935824639286,6.053240391056798,6.062659175897315,4.901852622572094,6.396357541145556,6.425270982770766,6.256735370708104,6.093054316058393,6.188805597135535,6.49370320802772,5.866014078260013,6.559516956138067,6.188463435813749,6.175338463857725,6.381214403248022,6.338530134854446,6.22498804383774,6.418435820293495,6.693862427519033
