,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
DZQV_Th1/Th17,-0.9374192237108068,0.05901418633892037,-0.6419361660049667,-0.14086734793322844,0.7784203065883926,-0.36432539899369304,0.40890022862010555,-0.3251160009295822,-0.3624613481237377,1.5503867905551834,-1.7122755959127112,0.645642814169945,0.2520460236152768,-0.25235720691620256,1.7356472582509288,0.26971101046467816,-0.792439396561051,1.638678799304442,-0.6264879354084533,-1.149067615786657,-0.28008704589119665,0.8309272989174139,0.4692235292682946,-1.0558728031799178,-0.16106411068959964,-0.9836467782262367,-1.6303069848209082,1.796774952471522,-0.9968324361617735,-0.1338103745787332,0.3211911181848344,0.22246385246622435,-1.0968226007696287,-0.8717312389540147,-1.382839964777287,1.6149908758420366,1.1778682510866947,1.2904821966403366,-0.5015644363460682,0.5437341214091486,-1.144988282058655,0.9674253317554633,-1.870154242480794,-1.1809514917282011,1.0695929620820475,-0.7762162799645692,-1.064473258316001,0.6854450278955708,0.18148961162898028,2.420847205783438
DZQV_Th17,-0.9429733433041112,0.02793088712725416,-0.6149790178292464,-0.44847319264347923,1.0790363175293074,-0.25896805329487715,0.3104887013395153,-0.31572549374369263,-0.34359193020559575,1.5653531829400853,-1.0210684266658046,0.8466719246712597,0.34382467007958517,-0.5301666390950336,1.628997448371787,0.056294590851698245,-0.4896102837570547,1.504502368061348,-0.6076301477634684,-1.2569446769353838,-0.40285446865645214,1.2479564364479148,-0.237120634247882,-1.6812226316655827,1.0391587940333435,-0.48652644443047677,-1.5990396711732626,-0.2492123969952313,-0.05078804416600555,0.07529567796107586,-0.3542378401329856,1.178470430014885,-1.8176311656289426,-1.7708664367245905,0.8202131994243463,1.3682229474384802,-1.1939843848574516,0.3135476713039679,-0.11709504145148747,0.42726375753375184,1.0420599541993247,-0.7456548622336822,1.401789218067881,1.0281349452672122,1.2060964488424568,1.4309170075616797,-0.8171234340930184,0.6979938104971976,0.5899445181510512,0.2974019129117042
DZQV_Th2,-0.9311304927901192,-0.04283291414367839,-0.5333269333201276,-0.4230743890693706,1.0252820867547805,-0.2345092394845432,0.10083413444631151,-0.3460480307613056,-0.32927682644382933,0.9992170368117179,-0.6684281464421374,0.716237664249475,0.18109076460940857,-1.6156219678896804,1.1369328992976844,-0.8553984297771883,-0.17381776169089272,1.0461079121260448,-0.10380669643147561,-0.6926449335801207,-1.626636280160472,1.6959288439627047,-0.16404631597552438,-1.654646384446113,-0.16091639050267978,-1.4672367028313908,-0.5628379826841992,0.5458305566960985,0.06257910506755737,1.1047760937059923,-0.6041367938101053,-0.5073240848545879,0.7894989551545153,-0.9986041944608829,0.16133942447942554,-2.2834151321619416,-0.7174481114653293,0.7048384563986622,1.079627550078122,-1.0325466649281625,-0.9925952684211217,-1.5510694756770849,-1.3078596205594,-0.6472460600805279,-0.7903550687463733,0.29065850406399724,0.006536371203362273,0.82381857382235,0.7740799415196195,-0.8002635788413486
DZQV_CD4_naive,-0.8642981953924306,-0.5796933605749254,-0.29467166524796146,-0.29970853102189526,1.3430428423670642,-0.26686115214022255,0.17075247631079263,0.15980015111457502,0.13338842059527306,-2.0939450156965953,0.5346542700037299,-0.060776820865703005,-1.0575221308228626,-0.08911874391271671,1.8059883255260085,-0.004516072672213828,0.9407742903756449,1.6548199475759413,-0.37487358858176945,-0.6485105106155601,-0.2144659878487136,0.4960039040905329,-0.2959426206808813,-0.7222443218675608,-0.6860717386397377,-0.35890500330738184,-0.9080557819006309,0.3341278380503072,-0.589376529738199,-1.4031232107417024,-0.8540994775424173,0.5454246814441644,-0.580303984353054,2.0723124333544938,1.5757150873898553,-1.0588335631411008,0.49613694103860523,0.5196941430659281,0.6842967704013887,-0.8257590588181913,0.07366490766985781,-0.10570096887555057,0.7787138168843553,-1.1384846689329888,1.7745176654047097,0.7632617109975812,-0.05448763912926016,0.0033724576803370434,1.6935467531830737,-2.0986093985239185
DZQV_Progenitor,0.18897936202212237,-0.03360082205417509,1.3627360693590809,-2.2025203066226076,-0.6162274763385375,0.30555664134519195,2.366521752305761,-0.17037134996914924,3.8486375807074147,-0.5396223398986072,-2.6532315282299117,-0.3620373476276174,0.8791255371705368,-0.4578119859214079,0.07715151557111069,-0.5375712889028129,0.4143539050428492,0.762491626136945,0.46588366148774507,-0.4532460977644542,-0.3435193189366186,0.6387754352744877,1.6721271123937247,1.2872322778557523,-0.24062465301641628,-0.2572785054107322,0.3273297872096847,-0.10402319445369362,-0.44847993528766494,1.0850323444112158,0.2757586648505868,1.82817329957489,0.4951656189208427,-0.7819179688491471,-0.1472506804407131,0.8722692107574409,0.8710776992509727,-0.7148000222602998,0.7872309444705663,1.1337102719841656,-0.5331565114045199,-1.287498108656836,0.8463051524633822,-0.2782192918907584,-0.8030899917050567,-0.19991531599841358,3.592301858882409,0.6498884833235307,0.2852031050183793,1.5593549230274093
DZQV_B_naive,0.6926933161231783,-0.8993696542191874,1.1472932766503217,1.0105184882880562,0.40946972142713156,1.4849098129903862,-0.5333919848997555,0.1977376822254658,-0.6582641026767613,-0.852697603175372,-2.4731430579771683,-0.27462640909893005,-0.321764421556518,0.04929401916020873,0.4444436723027211,-0.6590856285895967,0.21042852069807164,-0.659924800767571,-1.0288909515497637,0.7513988977127135,1.4285026469556892,2.7296006403875452,1.0820391700358083,-0.9369443362905303,-0.8728826488266923,0.461665633535666,1.7865121524355094,1.5830201590499458,1.844441489784953,1.5344643756327359,-0.5208896289948229,-0.8436528679142983,-1.3601677889961943,0.6938687642045107,-0.7513362031211717,1.1521520575818438,-2.432507665445569,-1.7260927236119377,-0.06836386262121277,-1.4832026603816977,1.778617411165282,-1.1159626771026967,-0.09577723868711181,-0.48392275721067307,-0.8122305351157967,0.30028715752122176,-1.5125282096900425,-1.0028499187333606,-0.6693971163697381,-1.726729395259568
DZQV_B_NSM,0.578132082639094,-0.9975788695058792,1.2857393019490275,0.8904554422568521,0.32545615822837287,1.5246925909118014,-0.962876494636062,0.19297493498602394,-0.2893500063818904,-0.2712927953260362,-2.3727379584425554,-0.7220650051728006,-0.3341675298517953,-0.05777862885156174,0.8948940699509043,-0.031291269181786374,-0.435196096415726,-0.7413200322935866,0.6560228962678343,0.7580642167859996,-0.7328146465393363,0.8676481413911648,1.126520062176515,0.08559522777689628,1.3315456095331313,1.2127857238709643,0.018667115509503264,-0.4641659708659809,-0.2878018562000963,-1.024797587920618,-1.4164445084667807,-2.834060432696282,0.2509825863280397,-0.9742907382207361,1.8736916280337348,-0.5954213054510383,0.4356612710041239,-2.138576240664846,-0.6835910237437078,-1.6622147720694724,1.7914729474796434,0.3335365121029006,1.5293654700442763,1.3308233992253147,1.8467380058896954,-0.4477664621235539,1.0775605504036376,-1.3314412220301544,-0.5598642688594774,1.6101584310885322
DZQV_B_Ex,0.5746217205225714,-0.8198698991888046,1.0615076039191724,0.8260665131251902,0.35935747091400605,1.5333144331835098,-1.024674467106092,-0.0921035381015745,0.2687860387394646,0.5480137905706809,-1.5564648256983833,-0.05771913326189286,-0.763875127956907,-0.22319275770824634,0.34683889172028687,-0.7546119830146862,-0.6904430344859469,0.17993279014735825,0.926497077217074,1.8927540369493085,-2.8022784045828186,-1.693454678439031,1.9428483710513527,-0.08658560989004192,-0.3780606023113652,-2.993703023700686,2.2268136780310512,-0.46118564135737544,3.2775936730539637,-1.7802627682720817,0.5945586371078284,0.7678531531414825,3.6276243126792878,-2.4933928277983513,0.3811005540859379,-0.9038287905176048,-1.14166346301375,2.5184273052789043,-3.1001714563665375,1.2673182486841321,1.4202698313429023,2.19900026989419,-0.6205717214976414,-1.159750664298414,-0.19897138430997394,1.0279487068539432,-0.08622994201787695,-0.1588951210379573,1.1933381664648706,0.3978018903945548
DZQV_B_SM,0.5654250467044307,-0.9511484898690672,1.1090984290069796,1.0354567275069937,0.3481938527650823,1.0490257187199918,-0.5158728426774861,-0.0994910711524491,-0.15076492731270663,0.6981489018905349,-0.6711668790611892,-0.12793313118789001,-0.3356235548253264,-0.1631395622703786,1.535613756855086,-0.3921733624498133,0.0253703278085901,1.5609520735522135,0.7529871655182461,-1.12548500365542,-2.3877402958501355,-0.11377842742973347,1.0729938049193768,0.3316744566038223,1.6316434418532393,1.021957946207622,1.0261337195123017,0.7111495342487363,1.7576524830227944,1.2683634786827545,-0.4781295449200888,0.9931687961666477,-0.8517048698044007,0.197578878335969,0.964859646972593,-1.3460576213345816,0.3185310861414188,-3.0315475748915084,-0.03365216342738213,-1.1819817638186823,-1.1366731022028516,0.2550646993339361,0.9788958038068556,0.401756077459746,-1.3179023565945378,-0.5460841504334487,-0.0974518086232548,2.602559257781204,0.6000490216835547,1.08807340831653
DZQV_Plasmablasts,0.6996287250221106,-3.001803276162869,-0.8329727426518646,1.8315872796228538,-1.1740542407176582,-2.3102907499477467,1.7810498093005254,-1.7962722752805247,1.049340474153707,0.3063409056750178,-0.10372265460276915,0.6250312046482005,-0.7517177370670942,-0.12072191797366826,1.1513558823365355,-0.764410365710445,0.08017696872025443,0.2408571327048713,1.3010110557665986,0.5754844181078286,0.178087990921872,0.6150775723884139,1.1210866742823777,-0.8918067029007479,0.03311122213285943,0.6999569319961207,0.23948435765461668,0.3300266339896927,0.7586944247996358,0.02950618034546882,-0.9351447556578212,-0.6106567228301996,-0.24180129904831027,-0.45107059577888137,-0.943259163576788,0.3002508160560394,-0.057243647067200885,-0.4449099050740302,-0.12451733668113607,-0.035632813550853785,-0.23395274907933444,0.23499803348968742,1.2591552055818755,-0.589950007183786,-0.32606907723298706,0.3242004230532775,-1.0257022268440932,0.15126076727685084,-0.46622901750437445,-0.07632722529578066
