,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
DZQV_C_mono,110.08444371190566,-79.2359061135302,12.72779940747896,-12.639014407048288,-24.57352579596043,-22.02579253381295,-1.8824928342954879,-15.551281243336321,19.36622024786927,-4.762342154207632,9.021626647042734,-14.040758603185685,1.65012681154318,-14.044667346616155,-6.2382557423659835,-6.9669517413302575,18.560050661139613,31.501221287053625,-21.51457733472335,1.1306432501712296,-1.4170870124941817,4.297244950936693,-0.08464681292356867,-8.273890303826503,-3.8975383738373566,-5.922035510589592,-1.6730711890785466,-5.110253977117297,5.091225536325947,-12.917833800858237,7.85242015697581,3.0055592411515017,1.2676065844221316,-0.06132040255649873,-1.8590282046000413,-0.931576828032551,3.0502547616011233,4.17824774602178,1.5973043463658851,1.8979834083691014,-6.443439464643954,10.699738778679794,1.605234734275555,-11.297925129873029,1.9689689001312336,-2.3821998368771706,-4.789393094903526,-1.7377973273021121,-2.3640520973037122,0.18365152765426546
DZQV_I_mono,93.65180216050382,-73.36589024158351,23.48140570774786,9.282816101619973,-27.001983257860104,-22.588605431980305,-7.242281831595406,-21.593966779227827,15.555083969153792,-11.496659209668282,-9.207753811514172,6.660779888743306,-26.99652630207561,8.503872458391138,-3.454193881211272,-4.10498877888216,-2.7842203686124565,21.688084375991753,-6.145491575241371,-11.581770167658465,1.5154602568387792,7.683878263182962,4.644816914907022,6.826890548967305,1.4324166301343286,5.045107508128614,0.5732623323865057,4.274068558373691,-2.209103419014273,-11.789141975432198,4.42372466873601,8.469587435337608,7.074605424891458,0.21968259336715823,-0.3991666527555622,4.808974350875695,-3.9687674068583974,-1.37770008876803,-0.455140266281989,-2.663784857953004,-9.11636868543463,-1.8754707120632568,-2.160907936392413,-1.5471900869568769,-4.923258643145961,6.1575985164689495,-1.9778659502399862,-4.908820371754666,-4.463269868885326,11.135876172414624
DZQV_NC_mono,92.61342595614467,-74.8258260999149,4.752831814685417,2.466472717604622,-30.560599318022277,-20.133951676916148,-18.428298488562003,-23.782390425773272,10.06884400632132,-13.188477743728004,-13.934464386895604,14.165078093838062,-32.57123261092616,21.03900040366716,5.98110810029655,-10.802947592554244,-11.624038492312648,6.524290948303454,-3.0465254274245153,-14.416414497728724,-1.334668543219438,12.995889785206,1.5205492538659537,9.255897625866526,-7.353309609898489,0.8010295691139346,7.261016374646679,0.6316417218467039,3.202785375904596,-5.1749619854374656,8.355616418286745,-0.12393201987510608,10.689267790152135,-2.5842676584718123,-3.457505698144108,-0.3961473557132231,-5.475519586105824,1.799936519574444,-4.0216309737875315,-4.7769591827463875,-7.250801259263723,4.327846194545418,-7.712837867699612,-6.7186824622634385,1.6504105039524528,-1.4702539603557274,0.6868229268926639,-11.047768417579386,2.666160442948056,-3.8590686178020066
DZQV_NK,-18.95701095825093,-9.853356894145582,-2.0654544740495084,76.72709641227846,6.312365457410933,2.844258802556762,5.382195424956134,0.9496097715333622,11.002381957107703,-24.763085377466663,-15.969465308215984,-5.195300887710682,-22.30546537299386,-19.060358592912163,-13.186328545000514,24.08366230846561,7.244068327327866,-8.730535616217324,7.005843809942418,-5.469351836579766,-21.892323166510998,15.285128854699046,11.658585272594328,-7.228610102117647,19.28205122824959,2.3125571284379105,10.901292025114602,4.035132653661198,-2.711406409529223,-18.11724252336354,-6.568860756192355,-2.1821941469340325,-3.2229010127170716,12.250623681584973,11.860080341502716,1.2417703899337558,5.652753498813939,-3.90340656854343,0.06927346980619771,10.171657996591913,6.9642823614342495,11.29251524627934,-1.6204920109744485,4.169568862043926,-10.461357811829556,-11.324822608849633,2.6395625541414858,-6.513143081546031,8.296454583740108,-3.4765444260972442
DZQV_pDC,58.140333686565455,11.758630580162935,-60.83368593342923,2.743458788347057,-59.197208276592015,29.35105604786375,57.350223715931484,50.0335596949407,24.754672723692337,13.697081224956186,-14.927657706317905,2.219068613948479,-18.259734370139235,8.061655751755827,3.70689607925383,-4.950405597846853,9.760105268251593,-5.482738967471507,-7.64610977399027,10.737786720051078,2.417783078342323,0.0024912261092716764,-5.326150636432039,-0.4459159764578193,2.0302540663520263,4.1183493202338415,-0.3081831544454035,4.599243049976051,2.730750034355592,1.882024830252226,4.090398180540982,-7.316194927954519,-0.06443433105941772,8.325125832345453,6.412239427642074,5.022640731649072,-3.891262184965973,-2.212798491647213,2.22550282500683,-1.0714860512878857,1.163329653062588,0.5582766416786624,5.350656268100324,0.903672929934543,4.19925123948377,4.0208825686760985,4.689656395963654,2.8066423871271358,-4.466032560914538,-11.600412441779476
DZQV_mDC,92.99459539873175,-52.49738344713483,1.0195076311737952,-4.728495290682762,-44.378308930869366,-1.705960465909456,7.3587046282780015,-12.797886501010172,20.91581708400199,4.238434273149113,10.059607942847167,-23.25433307416201,10.812639099646422,-30.293603488916748,-8.248966663295354,0.6777438229037656,-0.7553958002120494,-5.689022366074166,7.716017965232954,-14.770419280206893,3.8678758212800983,3.4684832652280875,3.279014921801595,18.7415060435938,-1.991310625760427,-1.6999314040664095,4.970911812259227,-0.3208645575946528,0.4898482120677925,-1.1235791649535403,1.6227940771140092,-8.611282428106746,-1.2809593515716593,3.658223820894302,-1.5156943905779543,-2.243724337050386,-4.049367671834269,0.6444263161358263,-0.4483721127970726,4.85403693115718,-1.3562348956765053,-1.0465431518716317,-4.185566340531179,-5.515014339188308,0.21679051494781373,-3.2805425578643326,-5.715802842611799,-0.621393949078636,1.000638928716929,-2.6418012440996854
DZQV_Neutrophils,99.56933795207732,-80.53215069255225,-21.352614581182117,-18.41026090555162,69.98302458809225,-55.572860598102174,-5.34916155484049,52.511640179434266,13.273109543751948,-18.034355598106817,10.135595887758793,-0.8618616707205645,-13.955379878193856,-4.267576787455272,-0.47079038030590836,-2.40136480199955,4.258402854304951,4.750236505034142,-5.341630785052486,-6.502962460977267,4.068775984836651,8.2816510806965,3.9574751463833104,11.704968040179805,-4.296285329522834,3.1078937441104353,-0.9625100033548385,3.03162782652307,-2.319994146380701,-9.921935060485511,5.319024255817761,-2.331161596339555,-0.9308065287225207,-3.568842668312708,-2.1718965094874814,0.3992573470452635,0.4274124363720669,4.990469557969261,-0.27689012872440694,-0.6657925156579402,-1.637541915509481,-0.9799898478330273,-2.0293658459124364,-2.1649136454573292,-1.9470988400207765,-3.3438909111831268,-10.47027948902428,-10.547063121098178,1.8727063796324712,-6.783248625120526
DZQV_Basophils,50.1070343591885,-52.995959277979416,-62.35823641633142,-9.114189898924199,80.33925633108018,64.2906638327201,1.6712284008079703,-34.503634391641235,23.461245036189304,22.322702205702868,-20.055820177537772,-4.4920791139966,-6.068459320258646,3.4429414679655097,-8.737090482792478,-4.946347310544894,-2.377782260832195,4.046840676271288,-5.002927291519182,-15.285036247229662,0.4018605546409632,0.09110119152034445,-9.693744594915074,2.782872312542816,-4.999493224731158,0.5004486800641521,0.022190502892976204,-1.4944410149039964,6.9280974174095284,-1.6650075563505626,-4.057321422886666,-3.177712941480118,15.298243123186397,-2.6329308574002845,2.842636704900222,-4.847566023996017,-8.150820739211175,-2.037445259710835,-3.4277646324664772,0.3995464536678396,8.505672222159083,-1.7899858648625275,-13.882044608437722,-1.2524452131047052,-0.4422922090001718,-5.9096939374682025,-12.657953251698233,3.1835824278234535,10.21339255032109,-2.636441883561297
925L_CD8_naive,-77.48657958318495,0.8793325619627211,-10.096707051654265,-34.85105529803149,-6.5872675179392655,3.727962756492596,-9.688837606297973,7.432325436147538,2.363795111237546,-39.251542273641455,-32.559005431023735,-8.178072727482034,33.18085094446015,18.107068425126414,-11.908652370166088,-3.2796110749916494,-17.774898232125246,7.086848735816897,-19.40590548359019,-16.374708566063543,-10.7786969090902,13.791115224376428,-19.034288162822218,-4.516865894058495,2.4691129207903315,5.818135820992634,7.190165008531348,-5.373811283477813,-19.233937303981673,8.542239233853813,9.324393566073828,-10.714769434307712,-15.783676485204348,-8.958242143218348,5.180692887523537,4.083761544838433,1.7885056514131243,12.64133464792455,-3.5715430428432464,12.952600904403507,-2.053402375645688,-0.5936924543860174,-1.8086492608265565,6.406422019399283,-6.190241879061459,1.1761826924989591,-0.3793876173686244,5.21714737621818,-9.538495929311033,6.210952363067223
925L_CD8_CM,-81.64670068565538,1.5181020947903001,-2.0364669894150915,-9.901132002029295,-3.514976104271499,-4.953359771617659,-2.1568637965433055,-0.10003583394930146,13.588204350026308,-4.291890749636643,6.560631229251812,5.63898792398767,20.72458630886469,13.59591779189297,1.350261977616106,-3.7190362944131286,-6.6391014709731175,-0.1820194162922421,-7.352016309212675,-11.746810767333077,12.154386520560724,-5.451308283169432,-4.141836993017071,-4.813333118399893,11.735254495347569,-5.487079480827799,10.697170824074664,-20.57867335925863,-6.438724838208024,-6.1533254759597815,-11.145287308024708,2.1743238912058933,-2.7823008471598043,15.986216631762465,-7.955615478478733,12.714069660592045,-2.2329158233629944,7.636606403773291,8.893231138007582,-11.762256724578673,11.033923243620114,-20.58754813631079,13.506247489357204,-3.591863059307872,5.865191070587964,2.9103941400302245,-14.763982615938081,-12.63781324471157,-6.785911285271074,1.3670096855777865
925L_CD8_EM,-76.72416989548533,-8.216033669185176,8.955981627166064,33.094156404503025,2.4517948574883874,-8.503908421896876,3.058719063533149,1.507698351523542,16.321614134250424,4.733312405319887,4.37531044443571,20.98442115596085,22.623781754706425,-5.067808878569995,16.015176010259296,-24.80666529666827,-3.7029813685249002,5.876643071099331,-0.5307962415884355,-9.144960173147847,-8.58483880048086,-2.183831727852419,4.418150479068495,-12.638546396368362,-4.599506268707782,8.165891241202699,14.739915925893564,-14.456704414032288,17.449784833891094,9.894419865658016,-12.902054117988614,-2.404283871646816,5.530390200486634,3.3795154073905396,-6.879777807535233,-15.656551496879386,9.233809662717444,10.832494600259452,13.81622560341847,-16.64228973342153,-9.441454831010056,11.981854880117881,-9.223954417847882,3.779221254480143,-11.966573846041126,3.6552680546886953,6.491111883955887,5.559175991408005,-6.391671812896044,-3.0669017217533114
925L_CD8_TE,-69.90540995805576,-9.96918726272222,1.4002635033071584,49.29133611405814,3.256693100409899,-13.989236174166699,5.958049276600415,0.4908255919315795,12.16419698803459,0.48316436965878873,-6.902751297923645,14.351220622893024,23.054261775409312,-2.2491628040202505,18.743288744404964,-21.19663947607106,0.03646122770684047,-1.9391673981612534,5.652434644716217,4.188437983363641,-14.135125198126227,-3.707439077981116,4.264745404547724,3.2520889666350703,11.558327949737443,3.1680256772578854,-0.22041445045488245,-0.5114971592430426,9.694811613217345,1.4961498906225192,12.038630694357503,-8.693796263650617,-5.743282325329648,11.512558617995378,-4.125020501147621,-8.103285548671186,-1.5842690494405973,-8.57483759125158,10.411140602777825,19.03152812050447,9.442478389305975,0.5394937795986178,-9.067311930133714,-5.969146499452563,9.196676006567603,7.922465928766807,-8.349053702261084,-4.2558745764833645,9.748859764595268,15.436309251809197
925L_MAIT,-70.44342500837556,-4.6809034839038635,-9.24634520203868,21.425498456497657,2.6945059971006264,-7.0517947017993015,-2.107235551861993,-2.6163021248190566,20.915045201842094,8.95137843908269,23.80771263148662,-26.750960879507183,12.697654730004297,42.406509883784786,10.215553290919226,8.374205247850547,6.79713269658125,-10.887422661863395,4.153693065630112,9.26938277663148,-10.386625513868141,0.6787291043941214,12.744596380677395,2.0630553968333243,7.24045448541149,-7.57038822636793,6.335197527728787,8.345834142573182,5.17635579601774,1.8258305975002889,9.322262835999021,2.421439064266062,0.403294449595157,12.05819994168605,-5.328582149175991,5.389179389689486,-9.288181028038004,5.18494275537799,8.462291062388314,5.9974914700820054,-0.005688998763374053,-1.4318059242208234,-5.315684361587549,-0.4131511933070615,-17.65139589729265,3.1071805410614384,-1.6881127430319138,-1.7572749954375395,11.939111359650376,7.6684157964024635
925L_VD2+,-71.2450003670514,-7.908636767864217,-3.966384017820632,40.66270450836287,0.8112481556745078,-7.964471768234014,-4.244030612036823,0.22140989578287087,14.657646842574321,-2.8626104797083842,7.0499389010265565,-8.060352279305482,18.240760425733086,14.685117746170317,0.09595535890046959,13.123923707209437,-10.054502250930716,5.387811901484452,-9.711483296414231,14.176224989873129,23.82563810672268,-9.95453052053499,-4.696791015477485,6.814515995454364,-0.29564441313197537,-1.0026117114535358,23.26028158715994,-9.482750000321525,11.984519618841565,-1.8840978897379206,1.0744182130511697,-0.8593482819720277,15.736950107805114,4.870321353392772,7.520986317434986,-7.409374979894816,-3.5591194370354815,-0.46740764545403807,-0.20634952416066515,4.811760698544128,-2.2025337037026995,-4.935680087865605,-4.7904497743451735,1.6917496402835852,-2.5262111067283883,2.9436562644618336,4.153402638595318,2.712699061285903,-1.8911115835621841,-2.4404980494949067
925L_VD2-,-59.17690195572857,-10.38767822432569,-4.598789952769754,63.57073782877634,2.082215869034553,-7.894853596243788,-7.167903229096098,1.4198868865624623,10.444651341084828,-8.135717626146043,-1.4455332179142877,10.8050784679947,18.28277705763315,0.7620888394244028,-6.889650430618367,12.74148218073003,-9.517443050201003,3.1664222280289813,-4.969565170498312,4.71267884987047,26.18998163912563,-3.95018319285073,-14.596744079426795,0.9520880700531449,1.7625366478457647,-2.605124163289764,-8.88939962201771,8.081304193818404,11.616205869177076,9.070774363916177,5.044244582406865,7.433309257974066,-14.299782397449539,8.568732701400421,-5.1806481885331905,-1.6312733827512715,-1.530919727742041,-16.839395888333314,18.44173367600844,0.712612374441715,-8.35661042910087,14.870440277544358,-8.023927651735825,-2.268008150722414,3.018013983559652,-14.560107394760573,-12.658630301042242,-1.5689115160882259,-2.2175195394234635,-13.628285101600442
925L_TFH,-81.58782564427091,2.319588697368852,-1.661932856147911,-37.004673202794564,-5.062614614942696,-9.469640776060706,7.271583459355957,-3.642893061270652,13.969978749742134,-4.685064034675288,-1.4256053112311167,21.475108730840613,5.822040347466134,-7.552700014709747,2.0318548796084674,14.052552389804509,-11.591511647308279,9.215619648861695,4.137818919249033,6.493133652239057,-6.2121262289630925,-7.012086281553414,11.265870542758773,-4.64376152421362,9.680736228166383,-6.996019508097373,7.813244611195347,-10.61783279212911,-10.182727071519258,-4.7508189990315595,10.401654004969018,-3.1887533116068436,3.7320609114547665,-2.055544156298217,-9.14939232244758,2.477670224242703,8.578931336025624,3.7744089080142853,-2.699103749645275,-1.5938460010357047,1.558906519707206,-3.5936205850354783,-7.124042406567549,6.428593246786666,-3.420711096442388,-8.55304521798718,-2.716608703806059,-4.992982290249679,0.6684174225061636,-2.9258710824790497
925L_Treg,-78.77281215149802,3.2099106232422914,4.803647435222909,-33.323997692286724,-1.6725914794200476,-5.643374956718641,6.81405766580454,-5.903113033909549,15.130519603390706,-0.5840934157547459,0.7241654554615404,24.153840805571974,5.635006733103028,-6.799479219622811,1.4446142701292475,9.910161219117096,-8.829445584595195,7.528063622767598,4.97768764173437,3.0404430007142746,1.653120567622201,-6.388193188589783,18.89060922806553,-9.290452576581597,17.097480079640075,-11.382229821422097,5.927994586091885,13.859911208115507,3.1396282850460073,11.420475362360527,23.742217727299188,2.1966722278479645,3.8724736461390217,-5.058923579887702,6.7798314568254545,-2.1406346100898133,2.1598640689959354,-2.400931714247203,-5.964149027336331,2.342914319634159,-1.9057394728034105,4.43359649534205,6.57636752698395,4.504230163114621,4.977437294102042,-4.50911232994406,3.6247625907285044,-4.803989743694431,-1.1835920999425324,-1.7885281312487535
925L_Th1,-81.38012688310735,-1.8035000977097955,2.206094555698267,-17.824788615655,-0.7918896407484007,-2.709635195933216,-3.2777835332807785,-2.560388805324981,14.328288683793337,-2.199241215575355,8.08546773354289,25.698359820001176,12.972130985742218,2.446814455152365,-1.1228437935682747,7.013664966067445,1.0263575907703912,5.512557824776682,0.9068886050302657,-5.564383407965765,0.9183424642498915,-5.341893898454394,-3.572456301180224,6.526367210109952,2.3427224877309745,1.6759723331650849,9.599628194726106,1.1714108799424345,1.1029246723911579,-10.585268754182469,2.3172598757909384,-1.5251346030816777,-9.44621388053939,5.126670445232193,-13.709463749783543,9.675408337095478,17.87320667978742,-4.873793892914744,-9.279088688435918,5.325945247628685,-11.96493240311444,4.333241288582542,2.170753966189802,15.186374799259108,15.02322858543312,-4.698256942334596,-8.112268766765633,7.920327484121529,7.3348635710904775,16.426324460128804
925L_Th1/Th17,-85.03376746878885,-3.9344917072207735,-1.5502473310931364,-21.312750250184376,-1.217358283661252,2.3206265043312913,-10.000309331629145,-4.152561211033028,15.976799497455529,0.1034461973973358,16.20890278637471,20.800136616949793,11.319546290558357,14.928729680678076,1.2467270206777266,14.854943716010313,17.62430927100837,-5.58407405228878,-7.388048176267013,-9.142382689403075,1.5567257297504673,10.19308970132424,-20.992692001309234,3.723403331631329,-0.35103221112412425,5.218591194387452,1.478452608417867,0.59205358694106,7.90900424750567,-12.029662615974903,10.17269106763497,-16.954724331168606,8.0053317374569,-5.372903783271319,-4.529771311664124,13.232947573236224,-3.358673448628175,-22.601755944057544,-0.38293104880547135,-3.132769881383643,7.105106263406796,0.49814921784177674,5.820080444340228,-8.239700248424022,-0.19941184776360765,3.242529314608014,19.767386328744795,-6.62811091062649,-3.544509114078607,-5.039190499669371
925L_Th17,-80.54514844307825,-3.3354086444626105,-0.04897200194818885,-31.55775795517678,-2.398568322644985,-1.3850948891983168,0.6037494109836185,-8.215236063756294,18.37067926059073,1.2168405993182911,13.460142935362256,18.804020545587765,6.246994185420082,0.15593427175032862,7.350532201262749,14.168112774552617,-4.76082842193079,-4.092321877550032,-6.4523623308903195,8.820561730215973,-19.762192212091236,21.066007631001927,-15.873723806757521,2.805821144044814,14.933502674220017,12.571728489037918,-14.030360315518314,2.289809326216888,0.9358612886892311,2.941126552619406,5.5262318658996925,1.1773661808653737,9.182246368389738,2.4978435590671846,3.2789866646929213,0.3718588255647921,9.198273293623334,6.534642252479669,-5.9954416972910645,-11.88204896394962,3.8697206405096902,-3.7026847009568304,-7.416229586478915,-6.494312923636098,-4.643417841218141,1.7315057901053015,1.0803532854847027,5.460258680111846,-8.411263914852494,5.58825823067517
925L_Th2,-80.91536220018142,0.8045977065117954,-8.437689281829712,-36.69381001415288,-2.5719030209767193,-3.828204719704506,3.6711035848077254,-6.762589415885118,13.812855623649186,-3.3276708787784046,-0.3507170561146634,17.834987364342734,8.904757868869487,-9.960779876672685,14.36471025682468,10.467212242773762,-1.969122388458522,-6.606513348372707,-0.3269105721072795,13.893628242335879,-5.597500715849972,2.629384579307626,1.1942019772795138,7.885696650567915,9.9970706135614,1.354599618726821,-0.1278644830138847,-0.3187638778499822,3.9090332961296435,-13.256691843740267,5.2974752013645094,4.185549375025927,-10.40063028527463,9.207077888011119,8.580369674362945,0.6965908596528192,-6.589596190164719,19.166707259442397,-20.708206463742393,-0.6440710360216917,-4.370215445327092,3.891829924454014,-5.876924081849672,-2.801086008272098,12.547264428472285,3.770370278537174,7.81613041003937,0.555664566588587,-4.088512557329422,-11.55811033843602
925L_CD4_naive,-84.24172469838274,-0.5719938460079761,-7.463838222544302,-41.056418816009995,-4.756151948112468,3.7342782201098506,-7.092837891943782,4.893228537263848,0.8593409192528291,-25.051283183687822,-22.29918238497982,4.926583824541091,17.05732603600735,3.5050652420233552,4.1775187380485574,7.704958342394858,18.028379987212794,-3.7718271418178735,-4.167790859078045,5.832721844687462,-6.17586174820448,-6.908125313178832,0.8097391171403473,10.35062363724308,-16.49691446156836,16.405568437353196,12.064631214912252,8.204532076322486,13.049234791585775,5.059610788565302,-7.330290079648731,-0.05837157621090226,-14.17496128309692,-3.274016096200574,-3.3199688362492745,3.175445854237761,-8.077322979293443,7.598834159192979,-2.082629762473527,-4.321450388713545,17.244273542882166,2.077085711504935,2.1117870384511583,7.5647213547041785,-0.9948458862634003,-4.206116624357728,8.422627226335283,-4.842918661461321,1.7792304034947044,3.289823212435665
925L_CD4_TE,-57.55058663551152,-10.987861387387861,-15.387767295245869,52.90977536473603,1.4294846731298303,-10.693863473823162,-3.35382464658355,-2.5088593971944415,12.02459620487992,-4.9399014715464356,7.585209130807606,23.892918906189514,23.0608642571254,7.897303152628909,-2.455763821001547,-3.2085130146218312,7.395712602235658,4.799289440406451,-0.4299413343353872,-4.172836435175855,-27.297631161095854,-36.14865667724923,-21.052824246668305,21.395714996459954,-7.063446478319409,-22.324020819109776,-12.222781011143214,16.018642250647837,-26.390096846075217,-10.442356298814897,-12.552467788211219,5.394278761492426,16.361463931927794,-11.19630817050303,-3.7927646628034166,-5.300204600781928,-1.7732357998847468,8.637516505174352,9.18061355748366,-0.5938663726849505,-6.149049000645704,3.4507247427637564,0.6096404614883392,-0.15649074712165023,2.057103498346309,-3.1099430782327118,13.5068925668529,-0.31763569377928547,10.2211317825259,-4.925333796888459
925L_Progenitor,41.3510619167418,11.99306260410226,-7.768968962483927,15.453818064238725,8.214189359826907,76.80609419783858,6.7147498496696265,-1.4094090982021397,-1.3216471287515634,-58.05386837241083,36.971429864190206,13.71384136152916,9.531460942778239,3.4426556895984843,13.00599183371064,-3.8104692361685704,-3.410276489231789,1.1035896528513378,6.66202226376828,-1.7242281636497885,5.3113504121894115,6.146680148279273,2.0798686004688247,-2.319642582983777,-6.116192955565175,-1.8944606847641483,-2.255625244671911,4.186296400904374,-3.692617107936121,-0.4749525476512067,0.30709136516766394,-2.7683559114426846,6.339449189519104,0.2368244658713656,1.6583050437294717,0.2038584491774149,-13.139451178823624,-8.529413079373539,-9.311653879228668,-3.4349305871378055,-4.297063670520903,6.222760506412159,-8.517852954362148,-2.0785876460759383,-0.4078081742248265,9.831651850935335,-4.020281702734872,6.078241516703216,2.059992648525821,5.204041212278783
925L_B_naive,68.73855346009921,76.91114943525498,-13.251134741807673,-4.472505532548698,-3.48839085091887,17.086987089267097,-48.01551424623213,13.781091897326315,18.522813703026408,-10.08148080299835,-5.119633071326754,2.6048045661469614,15.090374075079106,15.085805239399141,-4.288446949369692,0.5140290364522134,9.149838285835738,19.695482574785323,37.402875861234,1.900539480925658,9.112836878979195,3.263544376162467,-3.0443790041821015,-6.008505507861352,0.6793216106616254,4.11334725844458,-9.504590919158424,7.226837276820401,-3.4195751450805694,-10.058323556178408,-8.350959086071095,-8.054156501065492,-0.4959864419414386,-0.6214109378276027,2.909660054714977,-6.4208194637235,2.0303346938145235,-8.87412580422847,-15.913189205835097,-1.4687279454242053,0.6448295855074946,-11.381714459325268,-7.004227779250649,3.884168114645599,-6.225771385001018,-2.8372250867422304,-3.8895957383294735,6.538117984038176,-9.127984843767667,-2.23479910210006
925L_B_NSM,72.19336852426581,86.05452772572808,-9.476951239525965,-2.2544026807281274,-4.1265060063893655,1.5881670249564062,-31.630572897212172,5.763195950806467,20.065443975893096,0.583072603425389,-5.367264823145341,5.223111399666864,14.39236203634909,0.5812398744900349,-0.22856871877827123,3.1393912218228284,-11.29505895062163,3.41597219537614,15.554481318466925,10.873072973829727,-0.6224498582197018,5.690929862591693,8.766686732394328,-3.859500846111209,-3.0795310979912736,-9.726745661469048,-6.7784841889094904,-10.633050964568593,7.402697572003708,15.147150463684884,-6.1797849100292055,11.000529534110001,3.8974812403241152,-12.063091156638848,-0.03513743669693082,27.19843041130424,-2.8230371850014597,-9.62589825618138,-5.516617121263909,2.700093082446438,4.886857808674989,17.965727279736065,-3.392426163560947,-4.607319911495045,-0.05390640932613182,1.3149808591318073,0.8346975238008486,-7.013243617942483,8.310763230064333,1.5136904083404124
925L_B_Ex,72.59417104440236,88.11931466834501,-13.747028513454184,0.45873291186128723,0.45980678876318315,-12.419638424163512,-18.27904399130814,-2.1513660528218095,16.61471614602903,0.09681500550289149,-3.1456543552149108,10.234837226487409,14.318285586112362,-4.164263625120673,3.3504769555126295,8.345546031622257,-18.244026563465386,2.781536657614287,0.49934249232647765,7.548137957375639,-5.184407464298781,1.6191222833453685,16.790688071682442,-6.821976590141962,-3.3094220317906498,6.740684580443059,-3.9776861310968648,11.900871408333265,-4.49177189506669,-8.367661024460189,-10.629845801158327,-11.66784114098775,1.6191753952818981,-8.384816226726437,-8.322827087914416,-1.4283757265577597,-0.30412119595399023,-2.5491360169423585,-2.379504157370969,0.056437153036846974,-2.8184522649759245,-6.499135002638005,4.704124781657553,-6.553708204929738,7.56527512994496,14.305632952734669,-13.545945307155087,-2.2948153546457584,-8.681917968056938,-9.384295926111047
925L_B_SM,62.27517344078748,82.1913646894054,-19.443431126757748,-0.894496907279486,-1.5942476720453302,-1.3162358566092032,-34.878843653266934,0.6778581886821631,14.981528653492747,5.628536251516487,-0.9582928347470083,10.277738428445357,12.527063797372985,-2.566402802308622,16.034166809618934,3.513760174138831,-7.698165414876159,-22.394170765387408,-27.22620730435124,8.262797178665506,-0.5785390821228249,4.775594512269126,10.401186485264546,1.71108665964738,-4.7159292719736685,-3.4548481814323835,-12.080711044612102,11.529489738203624,3.6715070286738505,-5.30081916504296,-11.139911803184628,3.9377641925140554,-3.2312664128204722,1.9198677622262983,-3.5640018718525126,-7.923029864964862,-0.4979482289985838,0.7726015458148704,-4.453135499306678,1.0376715619025496,1.348024286222056,2.594140657787494,15.379424341528077,-4.067380383069258,-0.42497065056426003,-21.050839399199916,-3.0174947764397997,3.133956494258743,4.4903925116376495,0.9833706745217033
925L_Plasmablasts,67.92701379312219,98.69467163258845,-56.41809033979216,0.30876252838886165,12.926079137998505,-70.04162110748469,58.898954972051705,-37.22708727629059,-5.482102368170939,-10.187882285288167,0.5403052858871863,7.769447003443702,12.356680066928334,4.144573329516659,-2.438427209133738,6.374412830183639,0.07963166356312701,2.01062816712252,5.827069597173879,0.1363372252846949,2.9397877842011777,4.920548828167955,2.63158093030829,-2.825101081348015,-2.1097404972202347,-3.1408840147626553,-0.35290604856981095,-1.5764932593011831,1.7177398366244558,2.072466838798981,-5.123033095054276,-0.19842686155319197,2.1319160182422214,-0.5347760186430478,2.1592207931923646,0.4047391254281046,0.5428966397450562,-1.3667946224349499,-3.4067828389676778,-0.9055689947567819,1.3864279410353357,2.2279448041642747,-0.5947036357726015,-3.869278202641033,-0.17269478079581857,-0.6891091963617395,-0.17562759446419918,1.902420178248005,0.7336301852728679,0.6867334909661027
925L_C_mono,104.02491253112494,-80.35814261100967,6.536338439816771,-13.293601868996674,-26.740860890033535,-14.67470621054311,-4.895429058713831,-15.024509721558106,11.835133807205638,-3.491827828345147,9.61827618819325,-9.627514436694788,25.085511258829982,-9.299214488146736,5.370653162535297,1.7951701979871804,19.09596108686612,13.23833922707375,-12.788108052949099,20.19554887459858,3.8504541375286854,0.026412945844231487,4.798083997460759,-17.199273167073656,-1.0725224754329816,2.8358864196670326,-10.673409598215091,4.294294992063403,-2.9754065357409165,2.323462117967155,-1.1181857368861867,8.79499811373959,1.0153089542605223,6.210143920097135,8.364867897795685,-5.299768021843372,3.8925649610266206,0.8819751429619678,-0.45681414248268254,1.3730948321458725,5.409660167034559,-2.112515441139867,6.28260286164016,-5.2751134125869505,-2.790448756384202,-0.6707597068569988,-1.2081566075632912,-3.736759632342239,-0.5404265313317052,-3.5749490378854665
